  0.348596994208058008E-02 /* coefficient of tap     0 */
  0.424747613536220391E-02 /* coefficient of tap     1 */
  0.487921081858192984E-02 /* coefficient of tap     2 */
  0.526834778463014785E-02 /* coefficient of tap     3 */
  0.529531566650991969E-02 /* coefficient of tap     4 */
  0.484399975888880529E-02 /* coefficient of tap     5 */
  0.381337918106754223E-02 /* coefficient of tap     6 */
  0.212967286932475863E-02 /* coefficient of tap     7 */
  -.242093257115008109E-03 /* coefficient of tap     8 */
  -.328825597200681718E-02 /* coefficient of tap     9 */
  -.693954391023305827E-02 /* coefficient of tap    10 */
  -.110679423220674655E-01 /* coefficient of tap    11 */
  -.154881169462339229E-01 /* coefficient of tap    12 */
  -.199637779656685445E-01 /* coefficient of tap    13 */
  -.242189583112951378E-01 /* coefficient of tap    14 */
  -.279537435322601224E-01 /* coefficient of tap    15 */
  -.308635618701559355E-01 /* coefficient of tap    16 */
  -.326607633913036599E-01 /* coefficient of tap    17 */
  -.330969240608875647E-01 /* coefficient of tap    18 */
  -.319841364061724231E-01 /* coefficient of tap    19 */
  -.292135153924779835E-01 /* coefficient of tap    20 */
  -.247692667995211435E-01 /* coefficient of tap    21 */
  -.187369327077025538E-01 /* coefficient of tap    22 */
  -.113048278997610185E-01 /* coefficient of tap    23 */
  -.275818257641032804E-02 /* coefficient of tap    24 */
  0.653392908298252450E-02 /* coefficient of tap    25 */
  0.161382151823040320E-01 /* coefficient of tap    26 */
  0.255821421452606445E-01 /* coefficient of tap    27 */
  0.343825919821906023E-01 /* coefficient of tap    28 */
  0.420761930204187528E-01 /* coefficient of tap    29 */
  0.482491333818305623E-01 /* coefficient of tap    30 */
  0.525642586459664329E-01 /* coefficient of tap    31 */
  0.547834261296366875E-01 /* coefficient of tap    32 */
  0.547834261296366875E-01 /* coefficient of tap    33 */
  0.525642586459664329E-01 /* coefficient of tap    34 */
  0.482491333818305623E-01 /* coefficient of tap    35 */
  0.420761930204187528E-01 /* coefficient of tap    36 */
  0.343825919821906023E-01 /* coefficient of tap    37 */
  0.255821421452606445E-01 /* coefficient of tap    38 */
  0.161382151823040320E-01 /* coefficient of tap    39 */
  0.653392908298252450E-02 /* coefficient of tap    40 */
  -.275818257641032804E-02 /* coefficient of tap    41 */
  -.113048278997610185E-01 /* coefficient of tap    42 */
  -.187369327077025538E-01 /* coefficient of tap    43 */
  -.247692667995211435E-01 /* coefficient of tap    44 */
  -.292135153924779835E-01 /* coefficient of tap    45 */
  -.319841364061724231E-01 /* coefficient of tap    46 */
  -.330969240608875647E-01 /* coefficient of tap    47 */
  -.326607633913036599E-01 /* coefficient of tap    48 */
  -.308635618701559355E-01 /* coefficient of tap    49 */
  -.279537435322601224E-01 /* coefficient of tap    50 */
  -.242189583112951378E-01 /* coefficient of tap    51 */
  -.199637779656685445E-01 /* coefficient of tap    52 */
  -.154881169462339229E-01 /* coefficient of tap    53 */
  -.110679423220674655E-01 /* coefficient of tap    54 */
  -.693954391023305827E-02 /* coefficient of tap    55 */
  -.328825597200681718E-02 /* coefficient of tap    56 */
  -.242093257115008109E-03 /* coefficient of tap    57 */
  0.212967286932475863E-02 /* coefficient of tap    58 */
  0.381337918106754223E-02 /* coefficient of tap    59 */
  0.484399975888880529E-02 /* coefficient of tap    60 */
  0.529531566650991969E-02 /* coefficient of tap    61 */
  0.526834778463014785E-02 /* coefficient of tap    62 */
  0.487921081858192984E-02 /* coefficient of tap    63 */
  0.424747613536220391E-02 /* coefficient of tap    64 */
  0.348596994208058008E-02 /* coefficient of tap    65 */
