  0.345355065010844253E-02 /* coefficient of tap     0 */
  0.416363037198299323E-02 /* coefficient of tap     1 */
  0.414671328682734241E-02 /* coefficient of tap     2 */
  0.308499670395759428E-02 /* coefficient of tap     3 */
  0.823565374160384600E-03 /* coefficient of tap     4 */
  -.253751776983271337E-02 /* coefficient of tap     5 */
  -.659372736331850006E-02 /* coefficient of tap     6 */
  -.106520887148207199E-01 /* coefficient of tap     7 */
  -.138231450858945725E-01 /* coefficient of tap     8 */
  -.151819533782758897E-01 /* coefficient of tap     9 */
  -.139725726344264412E-01 /* coefficient of tap    10 */
  -.981523876555658247E-02 /* coefficient of tap    11 */
  -.286782307723281260E-02 /* coefficient of tap    12 */
  0.610377934795030530E-02 /* coefficient of tap    13 */
  0.157773025446556314E-01 /* coefficient of tap    14 */
  0.244550774422880046E-01 /* coefficient of tap    15 */
  0.303530983204163185E-01 /* coefficient of tap    16 */
  0.319498648865371137E-01 /* coefficient of tap    17 */
  0.283274440229742818E-01 /* coefficient of tap    18 */
  0.194311100750862628E-01 /* coefficient of tap    19 */
  0.618367482812056934E-02 /* coefficient of tap    20 */
  -.958454002807239291E-02 /* coefficient of tap    21 */
  -.253934864597763931E-01 /* coefficient of tap    22 */
  -.385229536501291001E-01 /* coefficient of tap    23 */
  -.465032711480307625E-01 /* coefficient of tap    24 */
  -.475944969449728016E-01 /* coefficient of tap    25 */
  -.411576738030287359E-01 /* coefficient of tap    26 */
  -.278380929191992176E-01 /* coefficient of tap    27 */
  -.951449969469107870E-02 /* coefficient of tap    28 */
  0.109866487823534896E-01 /* coefficient of tap    29 */
  0.303655727480246095E-01 /* coefficient of tap    30 */
  0.454266175996424159E-01 /* coefficient of tap    31 */
  0.536503081362623035E-01 /* coefficient of tap    32 */
  0.536503081362623035E-01 /* coefficient of tap    33 */
  0.454266175996424159E-01 /* coefficient of tap    34 */
  0.303655727480246095E-01 /* coefficient of tap    35 */
  0.109866487823534896E-01 /* coefficient of tap    36 */
  -.951449969469107870E-02 /* coefficient of tap    37 */
  -.278380929191992176E-01 /* coefficient of tap    38 */
  -.411576738030287359E-01 /* coefficient of tap    39 */
  -.475944969449728016E-01 /* coefficient of tap    40 */
  -.465032711480307625E-01 /* coefficient of tap    41 */
  -.385229536501291001E-01 /* coefficient of tap    42 */
  -.253934864597763931E-01 /* coefficient of tap    43 */
  -.958454002807239291E-02 /* coefficient of tap    44 */
  0.618367482812056934E-02 /* coefficient of tap    45 */
  0.194311100750862628E-01 /* coefficient of tap    46 */
  0.283274440229742818E-01 /* coefficient of tap    47 */
  0.319498648865371137E-01 /* coefficient of tap    48 */
  0.303530983204163185E-01 /* coefficient of tap    49 */
  0.244550774422880046E-01 /* coefficient of tap    50 */
  0.157773025446556314E-01 /* coefficient of tap    51 */
  0.610377934795030530E-02 /* coefficient of tap    52 */
  -.286782307723281260E-02 /* coefficient of tap    53 */
  -.981523876555658247E-02 /* coefficient of tap    54 */
  -.139725726344264412E-01 /* coefficient of tap    55 */
  -.151819533782758897E-01 /* coefficient of tap    56 */
  -.138231450858945725E-01 /* coefficient of tap    57 */
  -.106520887148207199E-01 /* coefficient of tap    58 */
  -.659372736331850006E-02 /* coefficient of tap    59 */
  -.253751776983271337E-02 /* coefficient of tap    60 */
  0.823565374160384600E-03 /* coefficient of tap    61 */
  0.308499670395759428E-02 /* coefficient of tap    62 */
  0.414671328682734241E-02 /* coefficient of tap    63 */
  0.416363037198299323E-02 /* coefficient of tap    64 */
  0.345355065010844253E-02 /* coefficient of tap    65 */
