  0.227499937397789997E-02 /* coefficient of tap     0 */
  0.285215616383306969E-02 /* coefficient of tap     1 */
  0.339931630087585556E-02 /* coefficient of tap     2 */
  0.385221689896123642E-02 /* coefficient of tap     3 */
  0.413717184772430357E-02 /* coefficient of tap     4 */
  0.417543508436012533E-02 /* coefficient of tap     5 */
  0.388873369411080105E-02 /* coefficient of tap     6 */
  0.320566641079421010E-02 /* coefficient of tap     7 */
  0.206855517637919383E-02 /* coefficient of tap     8 */
  0.440253771367743773E-03 /* coefficient of tap     9 */
  -.168963273621861915E-02 /* coefficient of tap    10 */
  -.429967392748306309E-02 /* coefficient of tap    11 */
  -.733320719357416717E-02 /* coefficient of tap    12 */
  -.106970407144831214E-01 /* coefficient of tap    13 */
  -.142625878593300958E-01 /* coefficient of tap    14 */
  -.178695986571518927E-01 /* coefficient of tap    15 */
  -.213324731309524739E-01 /* coefficient of tap    16 */
  -.244489482169351379E-01 /* coefficient of tap    17 */
  -.270107591062352048E-01 /* coefficient of tap    18 */
  -.288157021676411808E-01 /* coefficient of tap    19 */
  -.296803845804671126E-01 /* coefficient of tap    20 */
  -.294528480979080278E-01 /* coefficient of tap    21 */
  -.280242107721042685E-01 /* coefficient of tap    22 */
  -.253384870245032534E-01 /* coefficient of tap    23 */
  -.213998247527120444E-01 /* coefficient of tap    24 */
  -.162765351395186153E-01 /* coefficient of tap    25 */
  -.101014787573177633E-01 /* coefficient of tap    26 */
  -.306859855441190099E-02 /* coefficient of tap    27 */
  0.457435889237569615E-02 /* coefficient of tap    28 */
  0.125366354145114744E-01 /* coefficient of tap    29 */
  0.204982233358029652E-01 /* coefficient of tap    30 */
  0.281258399208776985E-01 /* coefficient of tap    31 */
  0.350901886834675558E-01 /* coefficient of tap    32 */
  0.410834739866376974E-01 /* coefficient of tap    33 */
  0.458360960157673336E-01 /* coefficient of tap    34 */
  0.491314865803050437E-01 /* coefficient of tap    35 */
  0.508181510025141758E-01 /* coefficient of tap    36 */
  0.508181510025141758E-01 /* coefficient of tap    37 */
  0.491314865803050437E-01 /* coefficient of tap    38 */
  0.458360960157673336E-01 /* coefficient of tap    39 */
  0.410834739866376974E-01 /* coefficient of tap    40 */
  0.350901886834675558E-01 /* coefficient of tap    41 */
  0.281258399208776985E-01 /* coefficient of tap    42 */
  0.204982233358029652E-01 /* coefficient of tap    43 */
  0.125366354145114744E-01 /* coefficient of tap    44 */
  0.457435889237569615E-02 /* coefficient of tap    45 */
  -.306859855441190099E-02 /* coefficient of tap    46 */
  -.101014787573177633E-01 /* coefficient of tap    47 */
  -.162765351395186153E-01 /* coefficient of tap    48 */
  -.213998247527120444E-01 /* coefficient of tap    49 */
  -.253384870245032534E-01 /* coefficient of tap    50 */
  -.280242107721042685E-01 /* coefficient of tap    51 */
  -.294528480979080278E-01 /* coefficient of tap    52 */
  -.296803845804671126E-01 /* coefficient of tap    53 */
  -.288157021676411808E-01 /* coefficient of tap    54 */
  -.270107591062352048E-01 /* coefficient of tap    55 */
  -.244489482169351379E-01 /* coefficient of tap    56 */
  -.213324731309524739E-01 /* coefficient of tap    57 */
  -.178695986571518927E-01 /* coefficient of tap    58 */
  -.142625878593300958E-01 /* coefficient of tap    59 */
  -.106970407144831214E-01 /* coefficient of tap    60 */
  -.733320719357416717E-02 /* coefficient of tap    61 */
  -.429967392748306309E-02 /* coefficient of tap    62 */
  -.168963273621861915E-02 /* coefficient of tap    63 */
  0.440253771367743773E-03 /* coefficient of tap    64 */
  0.206855517637919383E-02 /* coefficient of tap    65 */
  0.320566641079421010E-02 /* coefficient of tap    66 */
  0.388873369411080105E-02 /* coefficient of tap    67 */
  0.417543508436012533E-02 /* coefficient of tap    68 */
  0.413717184772430357E-02 /* coefficient of tap    69 */
  0.385221689896123642E-02 /* coefficient of tap    70 */
  0.339931630087585556E-02 /* coefficient of tap    71 */
  0.285215616383306969E-02 /* coefficient of tap    72 */
  0.227499937397789997E-02 /* coefficient of tap    73 */
