  0.383038429252554593E-02 /* coefficient of tap     0 */
  0.470930185729434036E-02 /* coefficient of tap     1 */
  0.544363347089859228E-02 /* coefficient of tap     2 */
  0.590093677791405202E-02 /* coefficient of tap     3 */
  0.594135920441309028E-02 /* coefficient of tap     4 */
  0.543038561538220321E-02 /* coefficient of tap     5 */
  0.425328036766866279E-02 /* coefficient of tap     6 */
  0.232998535175477128E-02 /* coefficient of tap     7 */
  -.370963238000511452E-03 /* coefficient of tap     8 */
  -.382100616537424109E-02 /* coefficient of tap     9 */
  -.792404846682286390E-02 /* coefficient of tap    10 */
  -.125140592730095434E-01 /* coefficient of tap    11 */
  -.173586073751710134E-01 /* coefficient of tap    12 */
  -.221686676755547518E-01 /* coefficient of tap    13 */
  -.266144711907782127E-01 /* coefficient of tap    14 */
  -.303465852632045018E-01 /* coefficient of tap    15 */
  -.330208575247699887E-01 /* coefficient of tap    16 */
  -.343253934843810171E-01 /* coefficient of tap    17 */
  -.340074141899760551E-01 /* coefficient of tap    18 */
  -.318976968717153486E-01 /* coefficient of tap    19 */
  -.279303616796911624E-01 /* coefficient of tap    20 */
  -.221560366048371193E-01 /* coefficient of tap    21 */
  -.147468952763876188E-01 /* coefficient of tap    22 */
  -.599268398645449273E-02 /* coefficient of tap    23 */
  0.371241629113476845E-02 /* coefficient of tap    24 */
  0.138914734515726024E-01 /* coefficient of tap    25 */
  0.240136658746146602E-01 /* coefficient of tap    26 */
  0.335283016669502487E-01 /* coefficient of tap    27 */
  0.419014797176697317E-01 /* coefficient of tap    28 */
  0.486525880097216578E-01 /* coefficient of tap    29 */
  0.533877832194047208E-01 /* coefficient of tap    30 */
  0.558277905931259343E-01 /* coefficient of tap    31 */
  0.558277905931259343E-01 /* coefficient of tap    32 */
  0.533877832194047208E-01 /* coefficient of tap    33 */
  0.486525880097216578E-01 /* coefficient of tap    34 */
  0.419014797176697317E-01 /* coefficient of tap    35 */
  0.335283016669502487E-01 /* coefficient of tap    36 */
  0.240136658746146602E-01 /* coefficient of tap    37 */
  0.138914734515726024E-01 /* coefficient of tap    38 */
  0.371241629113476845E-02 /* coefficient of tap    39 */
  -.599268398645449273E-02 /* coefficient of tap    40 */
  -.147468952763876188E-01 /* coefficient of tap    41 */
  -.221560366048371193E-01 /* coefficient of tap    42 */
  -.279303616796911624E-01 /* coefficient of tap    43 */
  -.318976968717153486E-01 /* coefficient of tap    44 */
  -.340074141899760551E-01 /* coefficient of tap    45 */
  -.343253934843810171E-01 /* coefficient of tap    46 */
  -.330208575247699887E-01 /* coefficient of tap    47 */
  -.303465852632045018E-01 /* coefficient of tap    48 */
  -.266144711907782127E-01 /* coefficient of tap    49 */
  -.221686676755547518E-01 /* coefficient of tap    50 */
  -.173586073751710134E-01 /* coefficient of tap    51 */
  -.125140592730095434E-01 /* coefficient of tap    52 */
  -.792404846682286390E-02 /* coefficient of tap    53 */
  -.382100616537424109E-02 /* coefficient of tap    54 */
  -.370963238000511452E-03 /* coefficient of tap    55 */
  0.232998535175477128E-02 /* coefficient of tap    56 */
  0.425328036766866279E-02 /* coefficient of tap    57 */
  0.543038561538220321E-02 /* coefficient of tap    58 */
  0.594135920441309028E-02 /* coefficient of tap    59 */
  0.590093677791405202E-02 /* coefficient of tap    60 */
  0.544363347089859228E-02 /* coefficient of tap    61 */
  0.470930185729434036E-02 /* coefficient of tap    62 */
  0.383038429252554593E-02 /* coefficient of tap    63 */
