  0.590085210543304672E-02 /* coefficient of tap     0 */
  0.732549356880373636E-02 /* coefficient of tap     1 */
  0.836422874065689647E-02 /* coefficient of tap     2 */
  0.872830056869010562E-02 /* coefficient of tap     3 */
  0.813882606291235077E-02 /* coefficient of tap     4 */
  0.636607629468676883E-02 /* coefficient of tap     5 */
  0.326939851821072480E-02 /* coefficient of tap     6 */
  -.116748630183338142E-02 /* coefficient of tap     7 */
  -.681113322690675282E-02 /* coefficient of tap     8 */
  -.133676237785998131E-01 /* coefficient of tap     9 */
  -.203896996355624793E-01 /* coefficient of tap    10 */
  -.273031138559776564E-01 /* coefficient of tap    11 */
  -.334512226070134710E-01 /* coefficient of tap    12 */
  -.381544468428189667E-01 /* coefficient of tap    13 */
  -.407790696492282922E-01 /* coefficient of tap    14 */
  -.408082031416009094E-01 /* coefficient of tap    15 */
  -.379069087376145708E-01 /* coefficient of tap    16 */
  -.319735469375538050E-01 /* coefficient of tap    17 */
  -.231705123224004072E-01 /* coefficient of tap    18 */
  -.119294938465085076E-01 /* coefficient of tap    19 */
  0.107091483270498777E-02 /* coefficient of tap    20 */
  0.149543495386161451E-01 /* coefficient of tap    21 */
  0.287185394991287612E-01 /* coefficient of tap    22 */
  0.413231325499225832E-01 /* coefficient of tap    23 */
  0.517846662405135660E-01 /* coefficient of tap    24 */
  0.592688005316399824E-01 /* coefficient of tap    25 */
  0.631699909352494692E-01 /* coefficient of tap    26 */
  0.631699909352494692E-01 /* coefficient of tap    27 */
  0.592688005316399824E-01 /* coefficient of tap    28 */
  0.517846662405135660E-01 /* coefficient of tap    29 */
  0.413231325499225832E-01 /* coefficient of tap    30 */
  0.287185394991287612E-01 /* coefficient of tap    31 */
  0.149543495386161451E-01 /* coefficient of tap    32 */
  0.107091483270498777E-02 /* coefficient of tap    33 */
  -.119294938465085076E-01 /* coefficient of tap    34 */
  -.231705123224004072E-01 /* coefficient of tap    35 */
  -.319735469375538050E-01 /* coefficient of tap    36 */
  -.379069087376145708E-01 /* coefficient of tap    37 */
  -.408082031416009094E-01 /* coefficient of tap    38 */
  -.407790696492282922E-01 /* coefficient of tap    39 */
  -.381544468428189667E-01 /* coefficient of tap    40 */
  -.334512226070134710E-01 /* coefficient of tap    41 */
  -.273031138559776564E-01 /* coefficient of tap    42 */
  -.203896996355624793E-01 /* coefficient of tap    43 */
  -.133676237785998131E-01 /* coefficient of tap    44 */
  -.681113322690675282E-02 /* coefficient of tap    45 */
  -.116748630183338142E-02 /* coefficient of tap    46 */
  0.326939851821072480E-02 /* coefficient of tap    47 */
  0.636607629468676883E-02 /* coefficient of tap    48 */
  0.813882606291235077E-02 /* coefficient of tap    49 */
  0.872830056869010562E-02 /* coefficient of tap    50 */
  0.836422874065689647E-02 /* coefficient of tap    51 */
  0.732549356880373636E-02 /* coefficient of tap    52 */
  0.590085210543304672E-02 /* coefficient of tap    53 */
