  0.324363363223114609E-02 /* coefficient of tap     0 */
  0.381568605655085502E-02 /* coefficient of tap     1 */
  0.430715267569203064E-02 /* coefficient of tap     2 */
  0.466019218482530828E-02 /* coefficient of tap     3 */
  0.481375746534515158E-02 /* coefficient of tap     4 */
  0.470713541860441697E-02 /* coefficient of tap     5 */
  0.428396577054124616E-02 /* coefficient of tap     6 */
  0.349652361725084936E-02 /* coefficient of tap     7 */
  0.231001103598213042E-02 /* coefficient of tap     8 */
  0.706577825006377935E-03 /* coefficient of tap     9 */
  -.131121684174570196E-02 /* coefficient of tap    10 */
  -.371777956977956947E-02 /* coefficient of tap    11 */
  -.646294259146486549E-02 /* coefficient of tap    12 */
  -.947170771391876620E-02 /* coefficient of tap    13 */
  -.126454087114018332E-01 /* coefficient of tap    14 */
  -.158643481442936007E-01 /* coefficient of tap    15 */
  -.189918773011089943E-01 /* coefficient of tap    16 */
  -.218797969584743734E-01 /* coefficient of tap    17 */
  -.243748676595531410E-01 /* coefficient of tap    18 */
  -.263261370957199147E-01 /* coefficient of tap    19 */
  -.275927245680382959E-01 /* coefficient of tap    20 */
  -.280516534005172104E-01 /* coefficient of tap    21 */
  -.276052955795941690E-01 /* coefficient of tap    22 */
  -.261879915092771353E-01 /* coefficient of tap    23 */
  -.237714327794519331E-01 /* coefficient of tap    24 */
  -.203684467708675809E-01 /* coefficient of tap    25 */
  -.160348966103199135E-01 /* coefficient of tap    26 */
  -.108695047000832701E-01 /* coefficient of tap    27 */
  -.501151764184871861E-02 /* coefficient of tap    28 */
  0.136375137267860768E-02 /* coefficient of tap    29 */
  0.805134667368808365E-02 /* coefficient of tap    30 */
  0.148247902667613811E-01 /* coefficient of tap    31 */
  0.214455257270597643E-01 /* coefficient of tap    32 */
  0.276732307132784915E-01 /* coefficient of tap    33 */
  0.332764845543877996E-01 /* coefficient of tap    34 */
  0.380432472865942230E-01 /* coefficient of tap    35 */
  0.417906070579140909E-01 /* coefficient of tap    36 */
  0.443732843801012410E-01 /* coefficient of tap    37 */
  0.456904427936865875E-01 /* coefficient of tap    38 */
  0.456904427936865875E-01 /* coefficient of tap    39 */
  0.443732843801012410E-01 /* coefficient of tap    40 */
  0.417906070579140909E-01 /* coefficient of tap    41 */
  0.380432472865942230E-01 /* coefficient of tap    42 */
  0.332764845543877996E-01 /* coefficient of tap    43 */
  0.276732307132784915E-01 /* coefficient of tap    44 */
  0.214455257270597643E-01 /* coefficient of tap    45 */
  0.148247902667613811E-01 /* coefficient of tap    46 */
  0.805134667368808365E-02 /* coefficient of tap    47 */
  0.136375137267860768E-02 /* coefficient of tap    48 */
  -.501151764184871861E-02 /* coefficient of tap    49 */
  -.108695047000832701E-01 /* coefficient of tap    50 */
  -.160348966103199135E-01 /* coefficient of tap    51 */
  -.203684467708675809E-01 /* coefficient of tap    52 */
  -.237714327794519331E-01 /* coefficient of tap    53 */
  -.261879915092771353E-01 /* coefficient of tap    54 */
  -.276052955795941690E-01 /* coefficient of tap    55 */
  -.280516534005172104E-01 /* coefficient of tap    56 */
  -.275927245680382959E-01 /* coefficient of tap    57 */
  -.263261370957199147E-01 /* coefficient of tap    58 */
  -.243748676595531410E-01 /* coefficient of tap    59 */
  -.218797969584743734E-01 /* coefficient of tap    60 */
  -.189918773011089943E-01 /* coefficient of tap    61 */
  -.158643481442936007E-01 /* coefficient of tap    62 */
  -.126454087114018332E-01 /* coefficient of tap    63 */
  -.947170771391876620E-02 /* coefficient of tap    64 */
  -.646294259146486549E-02 /* coefficient of tap    65 */
  -.371777956977956947E-02 /* coefficient of tap    66 */
  -.131121684174570196E-02 /* coefficient of tap    67 */
  0.706577825006377935E-03 /* coefficient of tap    68 */
  0.231001103598213042E-02 /* coefficient of tap    69 */
  0.349652361725084936E-02 /* coefficient of tap    70 */
  0.428396577054124616E-02 /* coefficient of tap    71 */
  0.470713541860441697E-02 /* coefficient of tap    72 */
  0.481375746534515158E-02 /* coefficient of tap    73 */
  0.466019218482530828E-02 /* coefficient of tap    74 */
  0.430715267569203064E-02 /* coefficient of tap    75 */
  0.381568605655085502E-02 /* coefficient of tap    76 */
  0.324363363223114609E-02 /* coefficient of tap    77 */
