  0.314290956038056368E-02 /* coefficient of tap     0 */
  0.393597477256473293E-02 /* coefficient of tap     1 */
  0.466017667181403005E-02 /* coefficient of tap     2 */
  0.521515333892089838E-02 /* coefficient of tap     3 */
  0.548947864300552801E-02 /* coefficient of tap     4 */
  0.536901267869190235E-02 /* coefficient of tap     5 */
  0.474697192720768512E-02 /* coefficient of tap     6 */
  0.353500256864802953E-02 /* coefficient of tap     7 */
  0.167435746267264313E-02 /* coefficient of tap     8 */
  -.853837372087923185E-03 /* coefficient of tap     9 */
  -.402027024973163449E-02 /* coefficient of tap    10 */
  -.774206257539536846E-02 /* coefficient of tap    11 */
  -.118811329734115878E-01 /* coefficient of tap    12 */
  -.162468683786731400E-01 /* coefficient of tap    13 */
  -.206033386240362093E-01 /* coefficient of tap    14 */
  -.246809181985117520E-01 /* coefficient of tap    15 */
  -.281917890154883643E-01 /* coefficient of tap    16 */
  -.308484254978470362E-01 /* coefficient of tap    17 */
  -.323838427309154086E-01 /* coefficient of tap    18 */
  -.325721516732685145E-01 /* coefficient of tap    19 */
  -.312478382949726674E-01 /* coefficient of tap    20 */
  -.283221832248582892E-01 /* coefficient of tap    21 */
  -.237953716028614037E-01 /* coefficient of tap    22 */
  -.177631042576348878E-01 /* coefficient of tap    23 */
  -.104168943244155198E-01 /* coefficient of tap    24 */
  -.203769070358390269E-02 /* coefficient of tap    25 */
  0.701702436333472157E-02 /* coefficient of tap    26 */
  0.163320030127193209E-01 /* coefficient of tap    27 */
  0.254577265063812419E-01 /* coefficient of tap    28 */
  0.339370878594261249E-01 /* coefficient of tap    29 */
  0.413334346602656488E-01 /* coefficient of tap    30 */
  0.472579948357791579E-01 /* coefficient of tap    31 */
  0.513947127423750060E-01 /* coefficient of tap    32 */
  0.535206840187052357E-01 /* coefficient of tap    33 */
  0.535206840187052357E-01 /* coefficient of tap    34 */
  0.513947127423750060E-01 /* coefficient of tap    35 */
  0.472579948357791579E-01 /* coefficient of tap    36 */
  0.413334346602656488E-01 /* coefficient of tap    37 */
  0.339370878594261249E-01 /* coefficient of tap    38 */
  0.254577265063812419E-01 /* coefficient of tap    39 */
  0.163320030127193209E-01 /* coefficient of tap    40 */
  0.701702436333472157E-02 /* coefficient of tap    41 */
  -.203769070358390269E-02 /* coefficient of tap    42 */
  -.104168943244155198E-01 /* coefficient of tap    43 */
  -.177631042576348878E-01 /* coefficient of tap    44 */
  -.237953716028614037E-01 /* coefficient of tap    45 */
  -.283221832248582892E-01 /* coefficient of tap    46 */
  -.312478382949726674E-01 /* coefficient of tap    47 */
  -.325721516732685145E-01 /* coefficient of tap    48 */
  -.323838427309154086E-01 /* coefficient of tap    49 */
  -.308484254978470362E-01 /* coefficient of tap    50 */
  -.281917890154883643E-01 /* coefficient of tap    51 */
  -.246809181985117520E-01 /* coefficient of tap    52 */
  -.206033386240362093E-01 /* coefficient of tap    53 */
  -.162468683786731400E-01 /* coefficient of tap    54 */
  -.118811329734115878E-01 /* coefficient of tap    55 */
  -.774206257539536846E-02 /* coefficient of tap    56 */
  -.402027024973163449E-02 /* coefficient of tap    57 */
  -.853837372087923185E-03 /* coefficient of tap    58 */
  0.167435746267264313E-02 /* coefficient of tap    59 */
  0.353500256864802953E-02 /* coefficient of tap    60 */
  0.474697192720768512E-02 /* coefficient of tap    61 */
  0.536901267869190235E-02 /* coefficient of tap    62 */
  0.548947864300552801E-02 /* coefficient of tap    63 */
  0.521515333892089838E-02 /* coefficient of tap    64 */
  0.466017667181403005E-02 /* coefficient of tap    65 */
  0.393597477256473293E-02 /* coefficient of tap    66 */
  0.314290956038056368E-02 /* coefficient of tap    67 */
