  0.588051919844292303E-02 /* coefficient of tap     0 */
  0.737195542786050950E-02 /* coefficient of tap     1 */
  0.850062622322080763E-02 /* coefficient of tap     2 */
  0.897202990610507100E-02 /* coefficient of tap     3 */
  0.849812313837429655E-02 /* coefficient of tap     4 */
  0.683740210902465417E-02 /* coefficient of tap     5 */
  0.383609839774791119E-02 /* coefficient of tap     6 */
  -.534921708061375600E-03 /* coefficient of tap     7 */
  -.615308361484132326E-02 /* coefficient of tap     8 */
  -.127317509417692997E-01 /* coefficient of tap     9 */
  -.198261154936911072E-01 /* coefficient of tap    10 */
  -.268588688365140271E-01 /* coefficient of tap    11 */
  -.331648124022437373E-01 /* coefficient of tap    12 */
  -.380510755021375945E-01 /* coefficient of tap    13 */
  -.408673419761027556E-01 /* coefficient of tap    14 */
  -.410787539496656162E-01 /* coefficient of tap    15 */
  -.383332305473026568E-01 /* coefficient of tap    16 */
  -.325149839461501333E-01 /* coefficient of tap    17 */
  -.237770881172495718E-01 /* coefficient of tap    18 */
  -.125479769173166255E-01 /* coefficient of tap    19 */
  0.490490744548075774E-03 /* coefficient of tap    20 */
  0.144525745740070510E-01 /* coefficient of tap    21 */
  0.283217518928316369E-01 /* coefficient of tap    22 */
  0.410404476173169108E-01 /* coefficient of tap    23 */
  0.516073269333691264E-01 /* coefficient of tap    24 */
  0.591719511559334065E-01 /* coefficient of tap    25 */
  0.631166424364899647E-01 /* coefficient of tap    26 */
  0.631166424364899647E-01 /* coefficient of tap    27 */
  0.591719511559334065E-01 /* coefficient of tap    28 */
  0.516073269333691264E-01 /* coefficient of tap    29 */
  0.410404476173169108E-01 /* coefficient of tap    30 */
  0.283217518928316369E-01 /* coefficient of tap    31 */
  0.144525745740070510E-01 /* coefficient of tap    32 */
  0.490490744548075774E-03 /* coefficient of tap    33 */
  -.125479769173166255E-01 /* coefficient of tap    34 */
  -.237770881172495718E-01 /* coefficient of tap    35 */
  -.325149839461501333E-01 /* coefficient of tap    36 */
  -.383332305473026568E-01 /* coefficient of tap    37 */
  -.410787539496656162E-01 /* coefficient of tap    38 */
  -.408673419761027556E-01 /* coefficient of tap    39 */
  -.380510755021375945E-01 /* coefficient of tap    40 */
  -.331648124022437373E-01 /* coefficient of tap    41 */
  -.268588688365140271E-01 /* coefficient of tap    42 */
  -.198261154936911072E-01 /* coefficient of tap    43 */
  -.127317509417692997E-01 /* coefficient of tap    44 */
  -.615308361484132326E-02 /* coefficient of tap    45 */
  -.534921708061375600E-03 /* coefficient of tap    46 */
  0.383609839774791119E-02 /* coefficient of tap    47 */
  0.683740210902465417E-02 /* coefficient of tap    48 */
  0.849812313837429655E-02 /* coefficient of tap    49 */
  0.897202990610507100E-02 /* coefficient of tap    50 */
  0.850062622322080763E-02 /* coefficient of tap    51 */
  0.737195542786050950E-02 /* coefficient of tap    52 */
  0.588051919844292303E-02 /* coefficient of tap    53 */
