  0.226481960209494070E-02 /* coefficient of tap     0 */
  0.269244406804809788E-02 /* coefficient of tap     1 */
  0.273202668699633166E-02 /* coefficient of tap     2 */
  0.219705814203558214E-02 /* coefficient of tap     3 */
  0.962281636396477857E-03 /* coefficient of tap     4 */
  -.988907648612575940E-03 /* coefficient of tap     5 */
  -.352862019388460668E-02 /* coefficient of tap     6 */
  -.637066947649068104E-02 /* coefficient of tap     7 */
  -.908656425413209944E-02 /* coefficient of tap     8 */
  -.111541873656782120E-01 /* coefficient of tap     9 */
  -.120357711687807000E-01 /* coefficient of tap    10 */
  -.112751969999415191E-01 /* coefficient of tap    11 */
  -.859908662009131674E-02 /* coefficient of tap    12 */
  -.400289618020698778E-02 /* coefficient of tap    13 */
  0.219677020256590704E-02 /* coefficient of tap    14 */
  0.935872648504457771E-02 /* coefficient of tap    15 */
  0.165706661795334619E-01 /* coefficient of tap    16 */
  0.227580339780245299E-01 /* coefficient of tap    17 */
  0.268364626350734658E-01 /* coefficient of tap    18 */
  0.278865943573766772E-01 /* coefficient of tap    19 */
  0.253236588832391529E-01 /* coefficient of tap    20 */
  0.190321061738453920E-01 /* coefficient of tap    21 */
  0.943867584205868759E-02 /* coefficient of tap    22 */
  -.249458911738365252E-02 /* coefficient of tap    23 */
  -.153637744277829968E-01 /* coefficient of tap    24 */
  -.274951601933893474E-01 /* coefficient of tap    25 */
  -.371741963777189710E-01 /* coefficient of tap    26 */
  -.428985358416594930E-01 /* coefficient of tap    27 */
  -.436160652717085195E-01 /* coefficient of tap    28 */
  -.389089602514314680E-01 /* coefficient of tap    29 */
  -.290914876594333193E-01 /* coefficient of tap    30 */
  -.152017439765048862E-01 /* coefficient of tap    31 */
  0.111614635899489744E-02 /* coefficient of tap    32 */
  0.178252943760648419E-01 /* coefficient of tap    33 */
  0.327748758542440166E-01 /* coefficient of tap    34 */
  0.440032882139645842E-01 /* coefficient of tap    35 */
  0.500195606610970600E-01 /* coefficient of tap    36 */
  0.500195606610970600E-01 /* coefficient of tap    37 */
  0.440032882139645842E-01 /* coefficient of tap    38 */
  0.327748758542440166E-01 /* coefficient of tap    39 */
  0.178252943760648419E-01 /* coefficient of tap    40 */
  0.111614635899489744E-02 /* coefficient of tap    41 */
  -.152017439765048862E-01 /* coefficient of tap    42 */
  -.290914876594333193E-01 /* coefficient of tap    43 */
  -.389089602514314680E-01 /* coefficient of tap    44 */
  -.436160652717085195E-01 /* coefficient of tap    45 */
  -.428985358416594930E-01 /* coefficient of tap    46 */
  -.371741963777189710E-01 /* coefficient of tap    47 */
  -.274951601933893474E-01 /* coefficient of tap    48 */
  -.153637744277829968E-01 /* coefficient of tap    49 */
  -.249458911738365252E-02 /* coefficient of tap    50 */
  0.943867584205868759E-02 /* coefficient of tap    51 */
  0.190321061738453920E-01 /* coefficient of tap    52 */
  0.253236588832391529E-01 /* coefficient of tap    53 */
  0.278865943573766772E-01 /* coefficient of tap    54 */
  0.268364626350734658E-01 /* coefficient of tap    55 */
  0.227580339780245299E-01 /* coefficient of tap    56 */
  0.165706661795334619E-01 /* coefficient of tap    57 */
  0.935872648504457771E-02 /* coefficient of tap    58 */
  0.219677020256590704E-02 /* coefficient of tap    59 */
  -.400289618020698778E-02 /* coefficient of tap    60 */
  -.859908662009131674E-02 /* coefficient of tap    61 */
  -.112751969999415191E-01 /* coefficient of tap    62 */
  -.120357711687807000E-01 /* coefficient of tap    63 */
  -.111541873656782120E-01 /* coefficient of tap    64 */
  -.908656425413209944E-02 /* coefficient of tap    65 */
  -.637066947649068104E-02 /* coefficient of tap    66 */
  -.352862019388460668E-02 /* coefficient of tap    67 */
  -.988907648612575940E-03 /* coefficient of tap    68 */
  0.962281636396477857E-03 /* coefficient of tap    69 */
  0.219705814203558214E-02 /* coefficient of tap    70 */
  0.273202668699633166E-02 /* coefficient of tap    71 */
  0.269244406804809788E-02 /* coefficient of tap    72 */
  0.226481960209494070E-02 /* coefficient of tap    73 */
